,index,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_on,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at,duration
26395,26395,INC0005927,New,True,4,0,8,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 111,11/3/16 17:45,Phone,Location 63,Server,Virtual,Unavailability,,2 - Medium,2 - Medium,3 - Moderate,Group 54,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26396,26396,INC0005927,New,True,5,0,9,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 266,14/3/16 7:50,Phone,Location 63,Server,Virtual,Unavailability,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26397,26397,INC0005927,New,True,6,0,10,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 38,14/3/16 8:20,Phone,Location 63,Software,Internal code 4,Error message,,2 - Medium,2 - Medium,3 - Moderate,Group 72,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26398,26398,INC0005927,New,True,7,0,12,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 814,17/3/16 10:51,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 65,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26399,26399,INC0005927,New,True,7,0,13,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 288,17/3/16 12:34,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 65,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26400,26400,INC0005927,New,True,8,0,14,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 288,17/3/16 12:34,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26401,26401,INC0005927,New,True,9,0,15,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 38,17/3/16 18:56,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26402,26402,INC0005927,New,True,9,0,16,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,18/3/16 11:57,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26403,26403,INC0005927,Active,True,9,0,17,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 38,19/3/16 8:20,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26404,26404,INC0005927,Active,True,10,0,18,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,21/3/16 9:50,Phone,Location 63,Information security,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26405,26405,INC0005927,Active,True,11,0,19,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,22/3/16 16:55,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26406,26406,INC0005927,Resolved,True,11,0,20,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,23/3/16 8:55,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,,Assigned to 15,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26407,26407,INC0005927,Active,True,11,1,21,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 219,23/3/16 9:07,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,,Assigned to 15,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26408,26408,INC0005927,Active,True,11,1,22,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 219,23/3/16 9:07,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,,Assigned to 15,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26409,26409,INC0005927,Active,True,12,1,23,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,23/3/16 11:55,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 25,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26410,26410,INC0005927,Active,True,13,1,24,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 813,23/3/16 14:12,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26411,26411,INC0005927,Active,True,14,1,25,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,24/3/16 16:10,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 25,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26412,26412,INC0005927,Active,True,15,1,26,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 813,24/3/16 16:19,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26413,26413,INC0005927,Active,True,15,1,28,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,29/3/16 16:03,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26414,26414,INC0005927,Active,True,16,1,29,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,29/3/16 16:04,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26415,26415,INC0005927,Active,True,17,1,30,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 38,29/3/16 19:11,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 25,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26416,26416,INC0005927,Active,True,18,1,31,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 813,30/3/16 10:44,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26417,26417,INC0005927,Active,True,19,1,32,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 493,30/3/16 20:00,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26418,26418,INC0005927,Active,True,19,1,34,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,5/4/16 12:59,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 28,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26419,26419,INC0005927,Active,True,20,1,35,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 114,5/4/16 12:59,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26420,26420,INC0005927,Active,True,21,1,36,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 18,6/4/16 2:50,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 72,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26421,26421,INC0005927,Active,True,22,1,39,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 814,11/4/16 17:43,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26422,26422,INC0005927,Resolved,True,22,1,40,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 488,12/4/16 12:29,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 135,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26423,26423,INC0005927,Active,True,22,2,41,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 219,12/4/16 12:53,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 135,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26424,26424,INC0005927,Active,True,22,2,42,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 219,12/4/16 12:53,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 135,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26425,26425,INC0005927,Active,True,22,2,43,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,12/4/16 14:58,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 135,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26426,26426,INC0005927,Active,True,23,2,44,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 371,13/4/16 13:58,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 19,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26427,26427,INC0005927,Active,True,23,2,45,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 739,14/4/16 13:35,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 19,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26428,26428,INC0005927,Active,True,24,2,46,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 739,14/4/16 13:36,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26429,26429,INC0005927,Active,True,25,2,47,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 98,14/4/16 19:35,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 72,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26430,26430,INC0005927,Active,True,26,2,52,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 814,28/4/16 11:12,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 65,Assigned to 81,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26431,26431,INC0005927,Active,True,26,2,53,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 288,28/4/16 14:49,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 65,Assigned to 81,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26432,26432,INC0005927,Active,True,27,2,55,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 288,28/4/16 14:50,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26433,26433,INC0005927,Resolved,True,27,2,56,True,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 52,29/4/16 9:37,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 15,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
26434,26434,INC0005927,Closed,False,27,2,57,False,Caller 1087,Opener 119,2016-03-11 11:25:00,,,Updater 770,4/5/16 10:07,Phone,Location 63,Software - industry,GID,Access failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 15,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/4/16 9:37,2016-05-04 10:07:00,4660920.0
27177,27177,INC0006117,Active,True,0,0,0,True,Caller 86,Opener 7,2016-03-11 15:08:00,,,Updater 770,11/3/16 15:08,Phone,Location 160,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 5,16/3/16 10:53,2016-03-16 10:53:00,416700.0
27178,27178,INC0006117,Awaiting User Info,True,0,0,1,True,Caller 86,Opener 7,2016-03-11 15:08:00,,,Updater 17,14/3/16 14:45,Phone,Location 160,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 5,16/3/16 10:53,2016-03-16 10:53:00,416700.0
27179,27179,INC0006117,Resolved,True,0,0,2,True,Caller 86,Opener 7,2016-03-11 15:08:00,,,Updater 17,16/3/16 10:53,Phone,Location 160,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,False,False,Do Not Notify,,CHG0000230,,,Solved (Work Around),Resolver 5,16/3/16 10:53,2016-03-16 10:53:00,416700.0
27180,27180,INC0006117,Closed,False,0,0,3,False,Caller 86,Opener 7,2016-03-11 15:08:00,,,Updater 17,16/3/16 10:53,Phone,Location 160,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,False,False,Do Not Notify,,CHG0000230,,,Solved (Work Around),Resolver 5,16/3/16 10:53,2016-03-16 10:53:00,416700.0
27732,27732,INC0006233,Resolved,True,0,0,0,True,Caller 87,Opener 71,2016-03-11 17:50:00,Creator 63,11/3/16 17:57,Updater 285,11/3/16 17:57,Phone,Location 122,Software - industry,Internal code 14,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 79,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 72,11/3/16 17:57,2016-05-23 11:07:00,6283020.0
27733,27733,INC0006233,Closed,False,0,0,1,False,Caller 87,Opener 71,2016-03-11 17:50:00,Creator 63,11/3/16 17:57,Updater 770,23/5/16 11:07,Phone,Location 122,Software - industry,Internal code 14,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 79,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 72,11/3/16 17:57,2016-05-23 11:07:00,6283020.0
27829,27829,INC0006261,Resolved,True,0,0,0,True,Caller 643,Opener 11,2016-03-12 08:56:00,,,Updater 770,12/3/16 8:56,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 12,False,False,Do Not Notify,,,,,Other,Resolver 10,,2016-05-23 11:07:00,6228660.0
27830,27830,INC0006261,Closed,False,0,0,1,False,Caller 643,Opener 11,2016-03-12 08:56:00,,,Updater 770,23/5/16 11:07,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 12,False,False,Do Not Notify,,,,,Other,Resolver 10,,2016-05-23 11:07:00,6228660.0
27985,27985,INC0006322,Awaiting User Info,True,0,0,0,True,Caller 2607,Opener 24,2016-03-13 12:13:00,Creator 21,13/3/16 16:09,Updater 109,13/3/16 16:09,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 150,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 137,14/3/16 9:20,2016-03-24 18:51:00,974280.0
27986,27986,INC0006322,Awaiting User Info,True,1,0,1,True,Caller 2607,Opener 24,2016-03-13 12:13:00,Creator 21,13/3/16 16:09,Updater 652,14/3/16 8:34,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,Assigned to 150,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 137,14/3/16 9:20,2016-03-24 18:51:00,974280.0
27987,27987,INC0006322,Resolved,True,1,0,2,True,Caller 2607,Opener 24,2016-03-13 12:13:00,Creator 21,13/3/16 16:09,Updater 546,14/3/16 9:20,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,Assigned to 150,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 137,14/3/16 9:20,2016-03-24 18:51:00,974280.0
27988,27988,INC0006322,Closed,False,1,0,3,False,Caller 2607,Opener 24,2016-03-13 12:13:00,Creator 21,13/3/16 16:09,Updater 770,24/3/16 18:51,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,Assigned to 150,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 137,14/3/16 9:20,2016-03-24 18:51:00,974280.0
27989,27989,INC0006325,New,True,0,0,0,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 38,13/3/16 14:21,Phone,Location 85,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27990,27990,INC0006325,New,True,1,0,1,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 38,13/3/16 14:21,Phone,Location 85,Software - industry,Optivision,Reset password,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27991,27991,INC0006325,New,True,2,0,2,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 611,13/3/16 14:36,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27992,27992,INC0006325,New,True,3,0,3,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 652,14/3/16 8:38,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27993,27993,INC0006325,New,True,4,0,4,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 546,14/3/16 9:23,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27994,27994,INC0006325,Active,True,4,0,5,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 652,14/3/16 9:33,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27995,27995,INC0006325,Active,True,4,0,6,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 645,14/3/16 9:38,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27996,27996,INC0006325,Resolved,True,4,0,7,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 645,14/3/16 9:38,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27997,27997,INC0006325,Resolved,True,4,0,8,True,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 215,15/3/16 2:22,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27998,27998,INC0006325,Closed,False,4,0,11,False,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 770,24/3/16 19:00,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
27999,27999,INC0006325,Closed,False,4,0,12,False,Caller 1226,Opener 11,2016-03-13 14:17:00,Creator 8,13/3/16 14:21,Updater 215,20/5/16 18:37,Phone,Location 85,Software - industry,Infocel web,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,15/3/16 2:22,2016-05-20 18:37:00,5890800.0
28083,28083,INC0006354,New,True,0,0,0,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 770,14/3/16 1:15,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28084,28084,INC0006354,Active,True,1,0,2,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 652,14/3/16 8:33,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,Assigned to 150,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28085,28085,INC0006354,Active,True,2,0,3,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 546,14/3/16 11:54,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28086,28086,INC0006354,Active,True,3,0,4,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 488,14/3/16 13:09,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28087,28087,INC0006354,Active,True,4,0,5,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 652,15/3/16 9:26,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 52,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28088,28088,INC0006354,Active,True,5,0,6,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 546,15/3/16 16:27,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28089,28089,INC0006354,Active,True,6,0,7,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 111,15/3/16 17:46,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28090,28090,INC0006354,Resolved,True,6,0,9,True,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 652,16/3/16 9:29,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 177,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28091,28091,INC0006354,Closed,False,6,0,10,False,Caller 4496,Opener 6,2016-03-14 01:15:00,,,Updater 770,24/3/16 19:00,Phone,Location 160,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 177,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 165,16/3/16 9:29,2016-03-24 19:00:00,927900.0
28277,28277,INC0006403,Active,True,0,0,0,True,Caller 3919,Opener 102,2016-03-14 08:24:00,Creator 95,14/3/16 8:29,Updater 459,14/3/16 8:29,Phone,Location 169,Software - industry,SGF (inflor),,,2 - Medium,2 - Medium,3 - Moderate,Group 33,Assigned to 118,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 132,15/3/16 13:40,2016-03-24 19:00:00,902160.0
