,index,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_on,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at,duration
30120,30120,INC0006789,Active,True,1,0,5,True,Caller 3488,Opener 18,2016-03-14 14:33:00,,,Updater 458,23/3/16 10:55,Phone,Location 160,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,23/3/16 10:55,2016-03-28 10:59:00,1196760.0
30121,30121,INC0006789,Resolved,True,1,0,6,True,Caller 3488,Opener 18,2016-03-14 14:33:00,,,Updater 458,23/3/16 10:55,Phone,Location 160,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,23/3/16 10:55,2016-03-28 10:59:00,1196760.0
30122,30122,INC0006789,Closed,False,1,0,7,False,Caller 3488,Opener 18,2016-03-14 14:33:00,,,Updater 770,28/3/16 10:59,Phone,Location 160,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,23/3/16 10:55,2016-03-28 10:59:00,1196760.0
30507,30507,INC0006869,New,True,0,0,0,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 770,14/3/16 16:09,Phone,Location 82,Telephony,Not apply,,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30508,30508,INC0006869,New,True,0,0,1,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 38,17/3/16 15:41,Phone,Location 82,Peripheral,Others,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30509,30509,INC0006869,New,True,1,0,2,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 38,17/3/16 15:43,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 54,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30510,30510,INC0006869,New,True,2,0,3,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 266,17/3/16 15:54,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30511,30511,INC0006869,New,True,3,0,4,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 611,17/3/16 16:00,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30512,30512,INC0006869,Active,True,3,0,5,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 458,17/3/16 16:35,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30513,30513,INC0006869,Active,True,3,0,6,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 458,18/3/16 11:13,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30514,30514,INC0006869,Resolved,True,3,0,7,True,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 458,18/3/16 11:14,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30515,30515,INC0006869,Closed,False,3,0,8,False,Caller 1923,Opener 24,2016-03-14 16:09:00,,,Updater 770,24/3/16 19:00,Phone,Location 82,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,18/3/16 11:14,2016-03-24 19:00:00,874260.0
30752,30752,INC0006913,Active,True,0,0,0,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 770,14/3/16 17:17,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30753,30753,INC0006913,Active,True,1,0,3,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 725,22/3/16 11:28,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30754,30754,INC0006913,Active,True,1,0,4,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,23/3/16 10:56,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30755,30755,INC0006913,Active,True,1,0,7,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,29/3/16 16:34,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30756,30756,INC0006913,Resolved,True,1,0,8,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,29/3/16 16:35,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30757,30757,INC0006913,Active,True,1,1,9,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 773,29/3/16 17:58,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30758,30758,INC0006913,Active,True,1,1,10,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 773,29/3/16 17:58,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30759,30759,INC0006913,Active,True,1,1,11,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 111,29/3/16 17:59,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30760,30760,INC0006913,Active,True,2,1,12,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,30/3/16 16:05,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30761,30761,INC0006913,Active,True,3,1,13,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 3,31/3/16 9:10,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30762,30762,INC0006913,Active,True,3,1,14,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,31/3/16 12:38,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30763,30763,INC0006913,Active,True,4,1,15,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,31/3/16 12:40,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30764,30764,INC0006913,Active,True,5,1,16,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 3,31/3/16 14:54,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30765,30765,INC0006913,Active,True,6,1,17,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 458,31/3/16 14:57,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30766,30766,INC0006913,Resolved,True,6,1,18,True,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 3,31/3/16 15:40,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,True,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
30767,30767,INC0006913,Closed,False,6,1,19,False,Caller 4755,Opener 189,2016-03-14 17:17:00,,,Updater 770,5/4/16 15:59,Phone,Location 102,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,True,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,31/3/16 15:40,2016-04-05 15:59:00,1896120.0
31132,31132,INC0006996,New,True,0,0,0,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 770,15/3/16 8:12,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31133,31133,INC0006996,Active,True,0,0,2,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 38,19/3/16 8:36,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31134,31134,INC0006996,Active,True,1,0,4,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 725,22/3/16 11:29,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31135,31135,INC0006996,Active,True,1,0,5,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 458,23/3/16 8:31,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 176,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31136,31136,INC0006996,Active,True,1,0,6,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 638,23/3/16 14:47,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 176,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31137,31137,INC0006996,Resolved,True,1,0,7,True,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 638,23/3/16 14:48,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 176,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31138,31138,INC0006996,Closed,False,1,0,8,False,Caller 604,Opener 152,2016-03-15 08:12:00,,,Updater 770,28/3/16 14:59,Phone,Location 85,Telephony,Not apply,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 176,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 164,23/3/16 14:48,2016-03-28 14:59:00,1147620.0
31619,31619,INC0007093,New,True,0,0,0,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 770,15/3/16 9:32,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31620,31620,INC0007093,Active,True,0,0,2,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 38,19/3/16 8:47,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31621,31621,INC0007093,Active,True,1,0,4,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 725,22/3/16 11:29,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31622,31622,INC0007093,Active,True,2,0,5,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 458,22/3/16 16:16,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,Group 50,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31623,31623,INC0007093,Active,True,3,0,6,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 421,24/3/16 14:52,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31624,31624,INC0007093,Resolved,True,3,0,8,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 458,29/3/16 17:05,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31625,31625,INC0007093,Closed,False,3,0,9,True,Caller 1820,Opener 56,2016-03-15 09:32:00,,,Updater 770,3/4/16 17:59,Phone,Location 160,Telephony,Branch line,Others,,3 - Low,3 - Low,4 - Low,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 17:05,2016-04-03 17:59:00,1672020.0
31869,31869,INC0007143,New,True,0,0,0,True,Caller 4936,Opener 18,2016-03-15 10:20:00,,,Updater 770,15/3/16 10:20,Phone,Location 111,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 120,23/3/16 9:16,2016-03-28 09:59:00,1121940.0
31870,31870,INC0007143,New,True,1,0,3,True,Caller 4936,Opener 18,2016-03-15 10:20:00,,,Updater 725,22/3/16 11:29,Phone,Location 111,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 120,23/3/16 9:16,2016-03-28 09:59:00,1121940.0
31871,31871,INC0007143,Active,True,1,0,4,True,Caller 4936,Opener 18,2016-03-15 10:20:00,,,Updater 473,22/3/16 13:58,Phone,Location 111,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 131,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 120,23/3/16 9:16,2016-03-28 09:59:00,1121940.0
31872,31872,INC0007143,Resolved,True,1,0,5,True,Caller 4936,Opener 18,2016-03-15 10:20:00,,,Updater 473,23/3/16 9:16,Phone,Location 111,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 131,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 120,23/3/16 9:16,2016-03-28 09:59:00,1121940.0
31873,31873,INC0007143,Closed,False,1,0,6,False,Caller 4936,Opener 18,2016-03-15 10:20:00,,,Updater 770,28/3/16 9:59,Phone,Location 111,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 131,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 120,23/3/16 9:16,2016-03-28 09:59:00,1121940.0
31940,31940,INC0007160,New,True,0,0,0,True,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 770,15/3/16 10:40,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
31941,31941,INC0007160,New,True,1,0,3,True,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 725,22/3/16 11:30,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
31942,31942,INC0007160,Active,True,1,0,4,True,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 458,23/3/16 8:32,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
31943,31943,INC0007160,Active,True,1,0,7,True,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 18,29/3/16 10:06,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
31944,31944,INC0007160,Resolved,True,1,0,8,True,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 458,29/3/16 16:17,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
31945,31945,INC0007160,Closed,False,1,0,9,False,Caller 2826,Opener 56,2016-03-15 10:40:00,,,Updater 770,3/4/16 16:59,Phone,Location 164,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,29/3/16 16:17,2016-04-03 16:59:00,1664340.0
32036,32036,INC0007179,Active,True,0,0,0,True,Caller 909,Opener 11,2016-03-15 10:57:00,,,Updater 770,15/3/16 10:57,Phone,Location 73,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 11:47,2016-03-27 11:59:00,1040520.0
32037,32037,INC0007179,Active,True,1,0,3,True,Caller 909,Opener 11,2016-03-15 10:57:00,,,Updater 725,22/3/16 11:30,Phone,Location 73,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 11:47,2016-03-27 11:59:00,1040520.0
32038,32038,INC0007179,Resolved,True,1,0,4,True,Caller 909,Opener 11,2016-03-15 10:57:00,,,Updater 3,22/3/16 11:47,Phone,Location 73,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 11:47,2016-03-27 11:59:00,1040520.0
32039,32039,INC0007179,Closed,False,1,0,5,False,Caller 909,Opener 11,2016-03-15 10:57:00,,,Updater 770,27/3/16 11:59,Phone,Location 73,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 11:47,2016-03-27 11:59:00,1040520.0
32522,32522,INC0007287,New,True,0,0,0,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 770,15/3/16 13:10,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32523,32523,INC0007287,New,True,0,0,1,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 184,15/3/16 13:15,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32524,32524,INC0007287,New,True,1,0,4,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 589,21/3/16 15:33,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32525,32525,INC0007287,Active,True,1,0,5,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 589,21/3/16 15:33,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32526,32526,INC0007287,Active,True,1,0,6,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 458,22/3/16 15:53,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32527,32527,INC0007287,Resolved,True,1,0,7,True,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 458,22/3/16 15:54,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32528,32528,INC0007287,Closed,False,1,0,8,False,Caller 230,Opener 47,2016-03-15 13:10:00,,,Updater 770,27/3/16 15:59,Phone,Location 160,Telephony,Appliance,Damaged,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 178,False,True,Do Not Notify,,,,,Solved (Permanently),Resolver 166,22/3/16 15:54,2016-03-27 15:59:00,1046940.0
32771,32771,INC0007324,New,True,0,0,0,True,Caller 2308,Opener 152,2016-03-15 14:03:00,,,Updater 770,15/3/16 14:03,Phone,Location 122,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 138,23/3/16 10:02,2016-03-28 10:59:00,1112160.0
32772,32772,INC0007324,New,True,1,0,3,True,Caller 2308,Opener 152,2016-03-15 14:03:00,,,Updater 589,21/3/16 15:30,Phone,Location 122,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 138,23/3/16 10:02,2016-03-28 10:59:00,1112160.0
32773,32773,INC0007324,Active,True,1,0,4,True,Caller 2308,Opener 152,2016-03-15 14:03:00,,,Updater 458,21/3/16 15:37,Phone,Location 122,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 151,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 138,23/3/16 10:02,2016-03-28 10:59:00,1112160.0
32774,32774,INC0007324,Resolved,True,1,0,5,True,Caller 2308,Opener 152,2016-03-15 14:03:00,,,Updater 589,23/3/16 10:02,Phone,Location 122,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 151,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 138,23/3/16 10:02,2016-03-28 10:59:00,1112160.0
32775,32775,INC0007324,Closed,False,1,0,6,False,Caller 2308,Opener 152,2016-03-15 14:03:00,,,Updater 770,28/3/16 10:59,Phone,Location 122,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,Group 69,Assigned to 151,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 138,23/3/16 10:02,2016-03-28 10:59:00,1112160.0
32809,32809,INC0007334,New,True,0,0,0,True,Caller 1789,Opener 11,2016-03-15 14:11:00,,,Updater 770,15/3/16 14:11,Phone,Location 73,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 10:22,2016-03-27 10:59:00,1025280.0
32810,32810,INC0007334,New,True,1,0,3,True,Caller 1789,Opener 11,2016-03-15 14:11:00,,,Updater 589,21/3/16 15:42,Phone,Location 73,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 10:22,2016-03-27 10:59:00,1025280.0
32811,32811,INC0007334,Resolved,True,1,0,4,True,Caller 1789,Opener 11,2016-03-15 14:11:00,,,Updater 3,22/3/16 10:22,Phone,Location 73,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 10:22,2016-03-27 10:59:00,1025280.0
32812,32812,INC0007334,Closed,False,1,0,5,False,Caller 1789,Opener 11,2016-03-15 14:11:00,,,Updater 770,27/3/16 10:59,Phone,Location 73,Telephony,Branch line,New branch line,,2 - Medium,2 - Medium,3 - Moderate,Group 70,Assigned to 50,False,True,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 10:22,2016-03-27 10:59:00,1025280.0
32813,32813,INC0007335,New,True,0,0,0,True,Caller 3003,Opener 152,2016-03-15 14:12:00,,,Updater 770,15/3/16 14:12,Phone,Location 73,Telephony,Branch line,Others,,2 - Medium,2 - Medium,3 - Moderate,,,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver 46,22/3/16 16:44,2016-03-27 16:59:00,1046820.0
